invoice_id,subscription_id,invoice_date,amount,status,created_at
3732,435,2025-04-01,1811.50,Paid,2026-01-06 22:47:44.016136
3733,435,2025-05-01,1811.50,Paid,2026-01-06 22:47:44.016136
3734,435,2025-06-01,1811.50,Paid,2026-01-06 22:47:44.016136
3735,435,2025-07-01,1811.50,Paid,2026-01-06 22:47:44.016136
3736,435,2025-08-01,1811.50,Paid,2026-01-06 22:47:44.016136
3737,435,2025-09-01,1811.50,Paid,2026-01-06 22:47:44.016136
3738,435,2025-10-01,1811.50,Paid,2026-01-06 22:47:44.016136
3739,435,2025-11-01,1811.50,Paid,2026-01-06 22:47:44.016136
3740,435,2025-12-01,1811.50,Paid,2026-01-06 22:47:44.016136
3741,438,2025-02-26,58.33,Paid,2026-01-06 22:47:44.016136
3742,438,2025-03-01,58.33,Paid,2026-01-06 22:47:44.016136
3743,438,2025-04-01,58.33,Paid,2026-01-06 22:47:44.016136
3744,438,2025-05-01,58.33,Paid,2026-01-06 22:47:44.016136
3745,438,2025-06-01,58.33,Paid,2026-01-06 22:47:44.016136
3746,438,2025-07-01,58.33,Paid,2026-01-06 22:47:44.016136
3747,438,2025-08-01,58.33,Paid,2026-01-06 22:47:44.016136
3748,438,2025-09-01,58.33,Paid,2026-01-06 22:47:44.016136
3749,438,2025-10-01,58.33,Paid,2026-01-06 22:47:44.016136
3750,438,2025-11-01,58.33,Paid,2026-01-06 22:47:44.016136
3751,438,2025-12-01,58.33,Paid,2026-01-06 22:47:44.016136
3752,439,2025-09-23,119.14,Paid,2026-01-06 22:47:44.016136
3753,439,2025-10-01,119.14,Paid,2026-01-06 22:47:44.016136
3754,439,2025-11-01,119.14,Paid,2026-01-06 22:47:44.016136
3755,439,2025-12-01,119.14,Paid,2026-01-06 22:47:44.016136
3756,440,2024-05-19,428.35,Paid,2026-01-06 22:47:44.016136
3757,440,2025-05-19,428.35,Paid,2026-01-06 22:47:44.016136
3758,441,2025-01-23,113.24,Paid,2026-01-06 22:47:44.016136
3759,441,2025-02-01,113.24,Paid,2026-01-06 22:47:44.016136
3760,441,2025-03-01,113.24,Paid,2026-01-06 22:47:44.016136
3761,441,2025-04-01,113.24,Paid,2026-01-06 22:47:44.016136
3762,441,2025-05-01,113.24,Unpaid,2026-01-06 22:47:44.016136
3763,441,2025-06-01,113.24,Paid,2026-01-06 22:47:44.016136
3764,441,2025-07-01,113.24,Paid,2026-01-06 22:47:44.016136
3765,441,2025-08-01,113.24,Paid,2026-01-06 22:47:44.016136
3766,441,2025-09-01,113.24,Paid,2026-01-06 22:47:44.016136
3767,441,2025-10-01,113.24,Paid,2026-01-06 22:47:44.016136
3768,441,2025-11-01,113.24,Paid,2026-01-06 22:47:44.016136
3769,441,2025-12-01,113.24,Paid,2026-01-06 22:47:44.016136
3770,442,2025-09-26,485.84,Paid,2026-01-06 22:47:44.016136
3771,442,2025-10-01,485.84,Paid,2026-01-06 22:47:44.016136
3772,442,2025-11-01,485.84,Paid,2026-01-06 22:47:44.016136
3773,442,2025-12-01,485.84,Paid,2026-01-06 22:47:44.016136
3774,443,2025-10-21,92.36,Paid,2026-01-06 22:47:44.016136
3775,443,2025-11-01,92.36,Paid,2026-01-06 22:47:44.016136
3776,443,2025-12-01,92.36,Paid,2026-01-06 22:47:44.016136
3777,444,2025-11-15,91.80,Paid,2026-01-06 22:47:44.016136
3778,444,2025-12-01,91.80,Paid,2026-01-06 22:47:44.016136
3779,445,2025-11-30,423.94,Paid,2026-01-06 22:47:44.016136
3780,447,2024-10-26,102.56,Paid,2026-01-06 22:47:44.016136
3781,447,2024-11-01,102.56,Paid,2026-01-06 22:47:44.016136
3782,447,2024-12-01,102.56,Paid,2026-01-06 22:47:44.016136
3783,447,2025-01-01,102.56,Paid,2026-01-06 22:47:44.016136
3784,447,2025-02-01,102.56,Paid,2026-01-06 22:47:44.016136
3785,447,2025-03-01,102.56,Paid,2026-01-06 22:47:44.016136
3786,447,2025-04-01,102.56,Paid,2026-01-06 22:47:44.016136
3787,447,2025-05-01,102.56,Paid,2026-01-06 22:47:44.016136
3788,447,2025-06-01,102.56,Paid,2026-01-06 22:47:44.016136
3789,447,2025-07-01,102.56,Paid,2026-01-06 22:47:44.016136
3790,447,2025-08-01,102.56,Paid,2026-01-06 22:47:44.016136
3791,447,2025-09-01,102.56,Paid,2026-01-06 22:47:44.016136
3792,447,2025-10-01,102.56,Paid,2026-01-06 22:47:44.016136
3793,447,2025-11-01,102.56,Paid,2026-01-06 22:47:44.016136
3794,447,2025-12-01,102.56,Paid,2026-01-06 22:47:44.016136
3795,448,2024-06-20,55.51,Paid,2026-01-06 22:47:44.016136
3796,448,2024-07-01,55.51,Paid,2026-01-06 22:47:44.016136
3797,448,2024-08-01,55.51,Paid,2026-01-06 22:47:44.016136
3798,448,2024-09-01,55.51,Paid,2026-01-06 22:47:44.016136
3799,448,2024-10-01,55.51,Paid,2026-01-06 22:47:44.016136
3800,448,2024-11-01,55.51,Paid,2026-01-06 22:47:44.016136
3801,448,2024-12-01,55.51,Paid,2026-01-06 22:47:44.016136
3802,448,2025-01-01,55.51,Paid,2026-01-06 22:47:44.016136
3803,448,2025-02-01,55.51,Paid,2026-01-06 22:47:44.016136
3804,448,2025-03-01,55.51,Paid,2026-01-06 22:47:44.016136
3805,448,2025-04-01,55.51,Paid,2026-01-06 22:47:44.016136
3806,448,2025-05-01,55.51,Paid,2026-01-06 22:47:44.016136
3807,448,2025-06-01,55.51,Paid,2026-01-06 22:47:44.016136
3808,448,2025-07-01,55.51,Paid,2026-01-06 22:47:44.016136
3809,448,2025-08-01,55.51,Paid,2026-01-06 22:47:44.016136
3810,448,2025-09-01,55.51,Paid,2026-01-06 22:47:44.016136
3811,448,2025-10-01,55.51,Paid,2026-01-06 22:47:44.016136
3812,448,2025-11-01,55.51,Paid,2026-01-06 22:47:44.016136
3813,448,2025-12-01,55.51,Paid,2026-01-06 22:47:44.016136
3814,449,2025-10-27,48.44,Paid,2026-01-06 22:47:44.016136
3815,449,2025-11-01,48.44,Paid,2026-01-06 22:47:44.016136
3816,449,2025-12-01,48.44,Paid,2026-01-06 22:47:44.016136
3817,450,2024-11-27,920.51,Paid,2026-01-06 22:47:44.016136
3818,450,2024-12-01,920.51,Paid,2026-01-06 22:47:44.016136
3819,450,2025-01-01,920.51,Paid,2026-01-06 22:47:44.016136
3820,450,2025-02-01,920.51,Paid,2026-01-06 22:47:44.016136
3821,450,2025-03-01,920.51,Paid,2026-01-06 22:47:44.016136
3822,450,2025-04-01,920.51,Paid,2026-01-06 22:47:44.016136
3823,450,2025-05-01,920.51,Paid,2026-01-06 22:47:44.016136
3824,450,2025-06-01,920.51,Paid,2026-01-06 22:47:44.016136
3825,450,2025-07-01,920.51,Paid,2026-01-06 22:47:44.016136
3826,450,2025-08-01,920.51,Paid,2026-01-06 22:47:44.016136
3827,450,2025-09-01,920.51,Paid,2026-01-06 22:47:44.016136
3828,450,2025-10-01,920.51,Paid,2026-01-06 22:47:44.016136
3829,450,2025-11-01,920.51,Paid,2026-01-06 22:47:44.016136
3830,450,2025-12-01,920.51,Paid,2026-01-06 22:47:44.016136
3831,451,2024-11-08,452.54,Paid,2026-01-06 22:47:44.016136
3832,451,2024-12-01,452.54,Paid,2026-01-06 22:47:44.016136
3833,451,2025-01-01,452.54,Paid,2026-01-06 22:47:44.016136
3834,451,2025-02-01,452.54,Unpaid,2026-01-06 22:47:44.016136
3835,451,2025-03-01,452.54,Paid,2026-01-06 22:47:44.016136
3836,451,2025-04-01,452.54,Paid,2026-01-06 22:47:44.016136
3837,451,2025-05-01,452.54,Paid,2026-01-06 22:47:44.016136
3838,451,2025-06-01,452.54,Paid,2026-01-06 22:47:44.016136
3839,451,2025-07-01,452.54,Paid,2026-01-06 22:47:44.016136
3840,451,2025-08-01,452.54,Paid,2026-01-06 22:47:44.016136
3841,451,2025-09-01,452.54,Paid,2026-01-06 22:47:44.016136
3842,451,2025-10-01,452.54,Paid,2026-01-06 22:47:44.016136
3843,451,2025-11-01,452.54,Refunded,2026-01-06 22:47:44.016136
3844,451,2025-12-01,452.54,Paid,2026-01-06 22:47:44.016136
3845,452,2024-07-06,3247.08,Paid,2026-01-06 22:47:44.016136
3846,452,2024-08-01,3247.08,Paid,2026-01-06 22:47:44.016136
3847,452,2024-09-01,3247.08,Paid,2026-01-06 22:47:44.016136
3848,452,2024-10-01,3247.08,Paid,2026-01-06 22:47:44.016136
3849,452,2024-11-01,3247.08,Paid,2026-01-06 22:47:44.016136
3850,452,2024-12-01,3247.08,Unpaid,2026-01-06 22:47:44.016136
3851,452,2025-01-01,3247.08,Paid,2026-01-06 22:47:44.016136
3852,452,2025-02-01,3247.08,Paid,2026-01-06 22:47:44.016136
3853,452,2025-03-01,3247.08,Paid,2026-01-06 22:47:44.016136
3854,452,2025-04-01,3247.08,Paid,2026-01-06 22:47:44.016136
3855,452,2025-05-01,3247.08,Paid,2026-01-06 22:47:44.016136
3856,452,2025-06-01,3247.08,Paid,2026-01-06 22:47:44.016136
3857,452,2025-07-01,3247.08,Paid,2026-01-06 22:47:44.016136
3858,452,2025-08-01,3247.08,Paid,2026-01-06 22:47:44.016136
3859,452,2025-09-01,3247.08,Paid,2026-01-06 22:47:44.016136
3860,452,2025-10-01,3247.08,Paid,2026-01-06 22:47:44.016136
3861,452,2025-11-01,3247.08,Paid,2026-01-06 22:47:44.016136
3862,452,2025-12-01,3247.08,Unpaid,2026-01-06 22:47:44.016136
3863,453,2025-05-25,49.67,Paid,2026-01-06 22:47:44.016136
3864,453,2025-06-01,49.67,Paid,2026-01-06 22:47:44.016136
3865,453,2025-07-01,49.67,Paid,2026-01-06 22:47:44.016136
3866,453,2025-08-01,49.67,Paid,2026-01-06 22:47:44.016136
3867,453,2025-09-01,49.67,Paid,2026-01-06 22:47:44.016136
3868,453,2025-10-01,49.67,Paid,2026-01-06 22:47:44.016136
3869,453,2025-11-01,49.67,Paid,2026-01-06 22:47:44.016136
3870,453,2025-12-01,49.67,Paid,2026-01-06 22:47:44.016136
3871,454,2025-05-26,410.18,Paid,2026-01-06 22:47:44.016136
3872,455,2025-10-26,545.66,Paid,2026-01-06 22:47:44.016136
3873,455,2025-11-01,545.66,Paid,2026-01-06 22:47:44.016136
3874,455,2025-12-01,545.66,Paid,2026-01-06 22:47:44.016136
3875,456,2024-05-13,494.24,Paid,2026-01-06 22:47:44.016136
3876,456,2025-05-13,494.24,Paid,2026-01-06 22:47:44.016136
3877,457,2024-06-07,502.83,Paid,2026-01-06 22:47:44.016136
3878,457,2025-06-07,502.83,Paid,2026-01-06 22:47:44.016136
3879,458,2025-06-05,56.96,Paid,2026-01-06 22:47:44.016136
3880,458,2025-07-01,56.96,Paid,2026-01-06 22:47:44.016136
3881,458,2025-08-01,56.96,Paid,2026-01-06 22:47:44.016136
3882,458,2025-09-01,56.96,Paid,2026-01-06 22:47:44.016136
3883,458,2025-10-01,56.96,Paid,2026-01-06 22:47:44.016136
3884,458,2025-11-01,56.96,Paid,2026-01-06 22:47:44.016136
3885,458,2025-12-01,56.96,Paid,2026-01-06 22:47:44.016136
3886,459,2024-04-06,466.77,Paid,2026-01-06 22:47:44.016136
3887,459,2024-05-01,466.77,Paid,2026-01-06 22:47:44.016136
3888,459,2024-06-01,466.77,Paid,2026-01-06 22:47:44.016136
3889,459,2024-07-01,466.77,Paid,2026-01-06 22:47:44.016136
3890,459,2024-08-01,466.77,Paid,2026-01-06 22:47:44.016136
3891,459,2024-09-01,466.77,Paid,2026-01-06 22:47:44.016136
3892,459,2024-10-01,466.77,Paid,2026-01-06 22:47:44.016136
3893,459,2024-11-01,466.77,Paid,2026-01-06 22:47:44.016136
3894,459,2024-12-01,466.77,Paid,2026-01-06 22:47:44.016136
3895,459,2025-01-01,466.77,Paid,2026-01-06 22:47:44.016136
3896,459,2025-02-01,466.77,Paid,2026-01-06 22:47:44.016136
3897,459,2025-03-01,466.77,Paid,2026-01-06 22:47:44.016136
3898,459,2025-04-01,466.77,Paid,2026-01-06 22:47:44.016136
3899,459,2025-05-01,466.77,Paid,2026-01-06 22:47:44.016136
3900,459,2025-06-01,466.77,Paid,2026-01-06 22:47:44.016136
3901,459,2025-07-01,466.77,Paid,2026-01-06 22:47:44.016136
3902,459,2025-08-01,466.77,Paid,2026-01-06 22:47:44.016136
3903,459,2025-09-01,466.77,Paid,2026-01-06 22:47:44.016136
3904,459,2025-10-01,466.77,Paid,2026-01-06 22:47:44.016136
3905,459,2025-11-01,466.77,Unpaid,2026-01-06 22:47:44.016136
3906,459,2025-12-01,466.77,Paid,2026-01-06 22:47:44.016136
3907,460,2025-03-17,394.87,Paid,2026-01-06 22:47:44.016136
3908,461,2025-06-16,59.20,Paid,2026-01-06 22:47:44.016136
3909,461,2025-07-01,59.20,Paid,2026-01-06 22:47:44.016136
3910,461,2025-08-01,59.20,Paid,2026-01-06 22:47:44.016136
3911,461,2025-09-01,59.20,Paid,2026-01-06 22:47:44.016136
3912,461,2025-10-01,59.20,Paid,2026-01-06 22:47:44.016136
3913,461,2025-11-01,59.20,Paid,2026-01-06 22:47:44.016136
3914,461,2025-12-01,59.20,Paid,2026-01-06 22:47:44.016136
3915,462,2024-04-29,113.81,Paid,2026-01-06 22:47:44.016136
3916,462,2024-05-01,113.81,Paid,2026-01-06 22:47:44.016136
3917,462,2024-06-01,113.81,Paid,2026-01-06 22:47:44.016136
3918,462,2024-07-01,113.81,Paid,2026-01-06 22:47:44.016136
3919,462,2024-08-01,113.81,Paid,2026-01-06 22:47:44.016136
3920,462,2024-09-01,113.81,Paid,2026-01-06 22:47:44.016136
3921,462,2024-10-01,113.81,Paid,2026-01-06 22:47:44.016136
3922,462,2024-11-01,113.81,Paid,2026-01-06 22:47:44.016136
3923,462,2024-12-01,113.81,Paid,2026-01-06 22:47:44.016136
3924,462,2025-01-01,113.81,Paid,2026-01-06 22:47:44.016136
3925,462,2025-02-01,113.81,Paid,2026-01-06 22:47:44.016136
3926,462,2025-03-01,113.81,Paid,2026-01-06 22:47:44.016136
3927,462,2025-04-01,113.81,Paid,2026-01-06 22:47:44.016136
3928,462,2025-05-01,113.81,Paid,2026-01-06 22:47:44.016136
3929,462,2025-06-01,113.81,Paid,2026-01-06 22:47:44.016136
3930,462,2025-07-01,113.81,Paid,2026-01-06 22:47:44.016136
3931,462,2025-08-01,113.81,Paid,2026-01-06 22:47:44.016136
3932,462,2025-09-01,113.81,Paid,2026-01-06 22:47:44.016136
3933,462,2025-10-01,113.81,Paid,2026-01-06 22:47:44.016136
3934,462,2025-11-01,113.81,Paid,2026-01-06 22:47:44.016136
3935,462,2025-12-01,113.81,Paid,2026-01-06 22:47:44.016136
3936,463,2024-12-30,46.27,Paid,2026-01-06 22:47:44.016136
3937,463,2025-01-01,46.27,Paid,2026-01-06 22:47:44.016136
3938,463,2025-02-01,46.27,Paid,2026-01-06 22:47:44.016136
3939,463,2025-03-01,46.27,Paid,2026-01-06 22:47:44.016136
3940,463,2025-04-01,46.27,Paid,2026-01-06 22:47:44.016136
3941,463,2025-05-01,46.27,Paid,2026-01-06 22:47:44.016136
3942,463,2025-06-01,46.27,Paid,2026-01-06 22:47:44.016136
3943,463,2025-07-01,46.27,Paid,2026-01-06 22:47:44.016136
3944,463,2025-08-01,46.27,Paid,2026-01-06 22:47:44.016136
3945,463,2025-09-01,46.27,Paid,2026-01-06 22:47:44.016136
3946,463,2025-10-01,46.27,Paid,2026-01-06 22:47:44.016136
3947,463,2025-11-01,46.27,Paid,2026-01-06 22:47:44.016136
3948,463,2025-12-01,46.27,Unpaid,2026-01-06 22:47:44.016136
3949,464,2025-01-07,59.98,Paid,2026-01-06 22:47:44.016136
3950,464,2025-02-01,59.98,Paid,2026-01-06 22:47:44.016136
3951,464,2025-03-01,59.98,Paid,2026-01-06 22:47:44.016136
3952,464,2025-04-01,59.98,Paid,2026-01-06 22:47:44.016136
3953,464,2025-05-01,59.98,Paid,2026-01-06 22:47:44.016136
3954,464,2025-06-01,59.98,Paid,2026-01-06 22:47:44.016136
3955,464,2025-07-01,59.98,Paid,2026-01-06 22:47:44.016136
3956,464,2025-08-01,59.98,Paid,2026-01-06 22:47:44.016136
3957,464,2025-09-01,59.98,Paid,2026-01-06 22:47:44.016136
3958,464,2025-10-01,59.98,Paid,2026-01-06 22:47:44.016136
3959,464,2025-11-01,59.98,Paid,2026-01-06 22:47:44.016136
3960,464,2025-12-01,59.98,Paid,2026-01-06 22:47:44.016136
3961,465,2025-06-15,459.44,Paid,2026-01-06 22:47:44.016136
3962,466,2025-01-28,49.08,Paid,2026-01-06 22:47:44.016136
3963,466,2025-02-01,49.08,Paid,2026-01-06 22:47:44.016136
3964,466,2025-03-01,49.08,Paid,2026-01-06 22:47:44.016136
3965,466,2025-04-01,49.08,Paid,2026-01-06 22:47:44.016136
3966,466,2025-05-01,49.08,Paid,2026-01-06 22:47:44.016136
3967,466,2025-06-01,49.08,Paid,2026-01-06 22:47:44.016136
3968,466,2025-07-01,49.08,Paid,2026-01-06 22:47:44.016136
3969,466,2025-08-01,49.08,Paid,2026-01-06 22:47:44.016136
3970,466,2025-09-01,49.08,Paid,2026-01-06 22:47:44.016136
3971,466,2025-10-01,49.08,Paid,2026-01-06 22:47:44.016136
3972,466,2025-11-01,49.08,Paid,2026-01-06 22:47:44.016136
3973,466,2025-12-01,49.08,Paid,2026-01-06 22:47:44.016136
3974,467,2024-12-09,48.52,Unpaid,2026-01-06 22:47:44.016136
3975,467,2025-01-01,48.52,Paid,2026-01-06 22:47:44.016136
3976,467,2025-02-01,48.52,Paid,2026-01-06 22:47:44.016136
3977,467,2025-03-01,48.52,Paid,2026-01-06 22:47:44.016136
3978,467,2025-04-01,48.52,Paid,2026-01-06 22:47:44.016136
3979,467,2025-05-01,48.52,Paid,2026-01-06 22:47:44.016136
3980,467,2025-06-01,48.52,Paid,2026-01-06 22:47:44.016136
3981,467,2025-07-01,48.52,Paid,2026-01-06 22:47:44.016136
3982,468,2024-03-17,49.58,Paid,2026-01-06 22:47:44.016136
3983,468,2024-04-01,49.58,Paid,2026-01-06 22:47:44.016136
3984,468,2024-05-01,49.58,Paid,2026-01-06 22:47:44.016136
3985,468,2024-06-01,49.58,Paid,2026-01-06 22:47:44.016136
3986,468,2024-07-01,49.58,Paid,2026-01-06 22:47:44.016136
3987,468,2024-08-01,49.58,Paid,2026-01-06 22:47:44.016136
3988,468,2024-09-01,49.58,Paid,2026-01-06 22:47:44.016136
3989,468,2024-10-01,49.58,Paid,2026-01-06 22:47:44.016136
3990,468,2024-11-01,49.58,Paid,2026-01-06 22:47:44.016136
3991,468,2024-12-01,49.58,Paid,2026-01-06 22:47:44.016136
3992,468,2025-01-01,49.58,Paid,2026-01-06 22:47:44.016136
3993,468,2025-02-01,49.58,Paid,2026-01-06 22:47:44.016136
3994,468,2025-03-01,49.58,Paid,2026-01-06 22:47:44.016136
3995,468,2025-04-01,49.58,Paid,2026-01-06 22:47:44.016136
3996,468,2025-05-01,49.58,Paid,2026-01-06 22:47:44.016136
3997,468,2025-06-01,49.58,Paid,2026-01-06 22:47:44.016136
3998,468,2025-07-01,49.58,Paid,2026-01-06 22:47:44.016136
3999,468,2025-08-01,49.58,Paid,2026-01-06 22:47:44.016136
4000,468,2025-09-01,49.58,Paid,2026-01-06 22:47:44.016136
4001,468,2025-10-01,49.58,Paid,2026-01-06 22:47:44.016136
4002,468,2025-11-01,49.58,Paid,2026-01-06 22:47:44.016136
4003,468,2025-12-01,49.58,Paid,2026-01-06 22:47:44.016136
4004,469,2025-12-30,55.65,Paid,2026-01-06 22:47:44.016136
4005,471,2024-12-26,5181.71,Paid,2026-01-06 22:47:44.016136
4006,471,2025-12-26,5181.71,Paid,2026-01-06 22:47:44.016136
4007,472,2025-09-10,4892.11,Paid,2026-01-06 22:47:44.016136
4008,473,2024-06-18,452.45,Paid,2026-01-06 22:47:44.016136
4009,473,2025-06-18,452.45,Paid,2026-01-06 22:47:44.016136
4010,474,2025-06-16,4435.20,Paid,2026-01-06 22:47:44.016136
4011,475,2024-04-15,882.92,Paid,2026-01-06 22:47:44.016136
4012,475,2024-05-01,882.92,Paid,2026-01-06 22:47:44.016136
4013,475,2024-06-01,882.92,Paid,2026-01-06 22:47:44.016136
4014,475,2024-07-01,882.92,Paid,2026-01-06 22:47:44.016136
4015,475,2024-08-01,882.92,Paid,2026-01-06 22:47:44.016136
4016,475,2024-09-01,882.92,Paid,2026-01-06 22:47:44.016136
4017,475,2024-10-01,882.92,Paid,2026-01-06 22:47:44.016136
4018,475,2024-11-01,882.92,Paid,2026-01-06 22:47:44.016136
4019,475,2024-12-01,882.92,Paid,2026-01-06 22:47:44.016136
4020,475,2025-01-01,882.92,Paid,2026-01-06 22:47:44.016136
4021,475,2025-02-01,882.92,Paid,2026-01-06 22:47:44.016136
4022,475,2025-03-01,882.92,Paid,2026-01-06 22:47:44.016136
4023,475,2025-04-01,882.92,Paid,2026-01-06 22:47:44.016136
4024,475,2025-05-01,882.92,Paid,2026-01-06 22:47:44.016136
4025,475,2025-06-01,882.92,Paid,2026-01-06 22:47:44.016136
4026,475,2025-07-01,882.92,Paid,2026-01-06 22:47:44.016136
4027,475,2025-08-01,882.92,Paid,2026-01-06 22:47:44.016136
4028,475,2025-09-01,882.92,Paid,2026-01-06 22:47:44.016136
4029,475,2025-10-01,882.92,Paid,2026-01-06 22:47:44.016136
4030,475,2025-11-01,882.92,Paid,2026-01-06 22:47:44.016136
4031,475,2025-12-01,882.92,Paid,2026-01-06 22:47:44.016136
4032,476,2024-02-03,20383.04,Paid,2026-01-06 22:47:44.016136
4033,476,2025-02-03,20383.04,Paid,2026-01-06 22:47:44.016136
4034,477,2025-03-22,95.86,Paid,2026-01-06 22:47:44.016136
4035,477,2025-04-01,95.86,Paid,2026-01-06 22:47:44.016136
4036,477,2025-05-01,95.86,Paid,2026-01-06 22:47:44.016136
4037,477,2025-06-01,95.86,Paid,2026-01-06 22:47:44.016136
4038,477,2025-07-01,95.86,Paid,2026-01-06 22:47:44.016136
4039,477,2025-08-01,95.86,Paid,2026-01-06 22:47:44.016136
4040,477,2025-09-01,95.86,Paid,2026-01-06 22:47:44.016136
4041,477,2025-10-01,95.86,Refunded,2026-01-06 22:47:44.016136
4042,477,2025-11-01,95.86,Paid,2026-01-06 22:47:44.016136
4043,477,2025-12-01,95.86,Paid,2026-01-06 22:47:44.016136
4044,478,2025-07-02,102.38,Unpaid,2026-01-06 22:47:44.016136
4045,478,2025-08-01,102.38,Paid,2026-01-06 22:47:44.016136
4046,478,2025-09-01,102.38,Paid,2026-01-06 22:47:44.016136
4047,478,2025-10-01,102.38,Paid,2026-01-06 22:47:44.016136
4048,478,2025-11-01,102.38,Paid,2026-01-06 22:47:44.016136
4049,479,2025-01-15,4498.75,Paid,2026-01-06 22:47:44.016136
4050,480,2024-02-02,2224.83,Paid,2026-01-06 22:47:44.016136
4051,480,2024-03-01,2224.83,Paid,2026-01-06 22:47:44.016136
4052,480,2024-04-01,2224.83,Unpaid,2026-01-06 22:47:44.016136
4053,480,2024-05-01,2224.83,Paid,2026-01-06 22:47:44.016136
4054,480,2024-06-01,2224.83,Paid,2026-01-06 22:47:44.016136
4055,480,2024-07-01,2224.83,Paid,2026-01-06 22:47:44.016136
4056,480,2024-08-01,2224.83,Paid,2026-01-06 22:47:44.016136
4057,480,2024-09-01,2224.83,Paid,2026-01-06 22:47:44.016136
4058,480,2024-10-01,2224.83,Paid,2026-01-06 22:47:44.016136
4059,480,2024-11-01,2224.83,Paid,2026-01-06 22:47:44.016136
4060,480,2024-12-01,2224.83,Paid,2026-01-06 22:47:44.016136
4061,480,2025-01-01,2224.83,Paid,2026-01-06 22:47:44.016136
4062,480,2025-02-01,2224.83,Paid,2026-01-06 22:47:44.016136
4063,480,2025-03-01,2224.83,Paid,2026-01-06 22:47:44.016136
4064,480,2025-04-01,2224.83,Paid,2026-01-06 22:47:44.016136
4065,480,2025-05-01,2224.83,Paid,2026-01-06 22:47:44.016136
4066,480,2025-06-01,2224.83,Paid,2026-01-06 22:47:44.016136
4067,480,2025-07-01,2224.83,Paid,2026-01-06 22:47:44.016136
4068,480,2025-08-01,2224.83,Paid,2026-01-06 22:47:44.016136
4069,480,2025-09-01,2224.83,Paid,2026-01-06 22:47:44.016136
4070,480,2025-10-01,2224.83,Paid,2026-01-06 22:47:44.016136
4071,480,2025-11-01,2224.83,Refunded,2026-01-06 22:47:44.016136
4072,480,2025-12-01,2224.83,Paid,2026-01-06 22:47:44.016136
4073,481,2025-03-24,57.27,Paid,2026-01-06 22:47:44.016136
4074,481,2025-04-01,57.27,Paid,2026-01-06 22:47:44.016136
4075,481,2025-05-01,57.27,Paid,2026-01-06 22:47:44.016136
4076,481,2025-06-01,57.27,Paid,2026-01-06 22:47:44.016136
4077,481,2025-07-01,57.27,Paid,2026-01-06 22:47:44.016136
4078,481,2025-08-01,57.27,Paid,2026-01-06 22:47:44.016136
4079,481,2025-09-01,57.27,Paid,2026-01-06 22:47:44.016136
4080,481,2025-10-01,57.27,Paid,2026-01-06 22:47:44.016136
4081,481,2025-11-01,57.27,Paid,2026-01-06 22:47:44.016136
4082,481,2025-12-01,57.27,Paid,2026-01-06 22:47:44.016136
4083,482,2025-05-21,90.88,Paid,2026-01-06 22:47:44.016136
4084,482,2025-06-01,90.88,Paid,2026-01-06 22:47:44.016136
4085,482,2025-07-01,90.88,Paid,2026-01-06 22:47:44.016136
4086,482,2025-08-01,90.88,Paid,2026-01-06 22:47:44.016136
4087,482,2025-09-01,90.88,Paid,2026-01-06 22:47:44.016136
4088,482,2025-10-01,90.88,Paid,2026-01-06 22:47:44.016136
4089,482,2025-11-01,90.88,Paid,2026-01-06 22:47:44.016136
4090,482,2025-12-01,90.88,Paid,2026-01-06 22:47:44.016136
4091,483,2025-05-07,57.54,Paid,2026-01-06 22:47:44.016136
4092,483,2025-06-01,57.54,Paid,2026-01-06 22:47:44.016136
4093,483,2025-07-01,57.54,Paid,2026-01-06 22:47:44.016136
4094,483,2025-08-01,57.54,Paid,2026-01-06 22:47:44.016136
4095,483,2025-09-01,57.54,Paid,2026-01-06 22:47:44.016136
4096,483,2025-10-01,57.54,Paid,2026-01-06 22:47:44.016136
4097,483,2025-11-01,57.54,Paid,2026-01-06 22:47:44.016136
4098,483,2025-12-01,57.54,Paid,2026-01-06 22:47:44.016136
4099,484,2024-07-12,489.76,Paid,2026-01-06 22:47:44.016136
4100,484,2024-08-01,489.76,Unpaid,2026-01-06 22:47:44.016136
4101,484,2024-09-01,489.76,Paid,2026-01-06 22:47:44.016136
4102,484,2024-10-01,489.76,Paid,2026-01-06 22:47:44.016136
4103,484,2024-11-01,489.76,Paid,2026-01-06 22:47:44.016136
4104,484,2024-12-01,489.76,Paid,2026-01-06 22:47:44.016136
4105,484,2025-01-01,489.76,Paid,2026-01-06 22:47:44.016136
4106,484,2025-02-01,489.76,Paid,2026-01-06 22:47:44.016136
4107,484,2025-03-01,489.76,Paid,2026-01-06 22:47:44.016136
4108,484,2025-04-01,489.76,Paid,2026-01-06 22:47:44.016136
4109,484,2025-05-01,489.76,Paid,2026-01-06 22:47:44.016136
4110,484,2025-06-01,489.76,Paid,2026-01-06 22:47:44.016136
4111,484,2025-07-01,489.76,Paid,2026-01-06 22:47:44.016136
4112,484,2025-08-01,489.76,Paid,2026-01-06 22:47:44.016136
4113,484,2025-09-01,489.76,Paid,2026-01-06 22:47:44.016136
4114,484,2025-10-01,489.76,Paid,2026-01-06 22:47:44.016136
4115,484,2025-11-01,489.76,Paid,2026-01-06 22:47:44.016136
4116,484,2025-12-01,489.76,Paid,2026-01-06 22:47:44.016136
